1,1,-0.009819,3
1,2,-0.008470,60
1,3,-0.007122,375
1,5,-0.004424,907
1,6,-0.003075,1220
1,7,-0.001726,2277
1,9,0.000972,5372
1,10,0.002321,5076
1,12,0.005019,2189
1,13,0.006368,1062
1,14,0.007717,876
1,16,0.010415,720
1,17,0.011763,653
1,19,0.014461,622
1,20,0.015810,628
1,21,0.017159,553
1,23,0.019857,538
1,24,0.021206,584
1,25,0.022555,572
1,27,0.025253,514
1,28,0.026602,592
1,30,0.029300,574
1,31,0.030648,588
1,32,0.031997,542
1,34,0.034695,582
1,35,0.036044,642
1,37,0.038742,618
1,38,0.040091,620
1,39,0.041440,658
1,41,0.044138,639
1,42,0.045487,641
1,44,0.048185,689
1,45,0.049534,657
1,46,0.050882,666
1,48,0.053580,673
1,49,0.054929,678
1,50,0.056278,707
1,52,0.058976,706
1,53,0.060325,761
1,55,0.063023,729
1,56,0.064372,731
1,57,0.065721,814
1,59,0.068419,1029
1,60,0.069767,3806
1,62,0.072465,31051
1,63,0.073814,228160
1,64,0.075163,1048013
1,66,0.077861,2720057
1,67,0.079210,4035241
1,69,0.081908,4509414
1,70,0.083257,4630381
1,71,0.084606,4855100
1,73,0.087304,4612550
1,74,0.088653,3746631
1,75,0.090001,2632683
1,77,0.092699,1732349
1,78,0.094048,1101060
1,80,0.096746,700228
1,81,0.098095,456923
1,82,0.099444,315427
1,84,0.102142,232540
1,85,0.103491,183546
1,87,0.106189,152676
1,88,0.107538,133351
1,89,0.108886,119378
1,91,0.111584,109784
1,92,0.112933,102239
1,94,0.115631,93783
1,95,0.116980,86969
1,96,0.118329,79306
1,98,0.121027,71697
1,99,0.122376,64779
2,1,-0.009364,1
2,2,-0.008163,26
2,4,-0.005760,206
2,6,-0.003356,757
2,8,-0.000953,1584
2,9,0.000248,3679
2,11,0.002652,3368
2,13,0.005055,1386
2,15,0.007458,909
2,16,0.008660,798
2,18,0.011063,753
2,20,0.013466,667
2,22,0.015869,755
2,23,0.017071,733
2,25,0.019474,679
2,27,0.021877,695
2,29,0.024280,726
2,30,0.025482,727
2,32,0.027885,817
2,34,0.030288,804
2,36,0.032691,825
2,37,0.033893,901
2,39,0.036296,3558
2,41,0.038699,94297
2,43,0.041103,1026149
2,44,0.042304,3176411
2,46,0.044707,3481030
2,48,0.047111,1760289
2,50,0.049514,556836
2,51,0.050715,246472
2,53,0.053119,217423
2,55,0.055522,350250
2,57,0.057925,773640
2,58,0.059127,1610855
2,60,0.061530,2727579
2,62,0.063933,3601114
2,64,0.066336,3781421
2,65,0.067538,3458421
2,67,0.069941,2921441
2,69,0.072344,2331551
2,71,0.074747,1769309
2,72,0.075949,1284617
2,74,0.078352,909939
2,76,0.080755,636993
2,78,0.083158,450687
2,79,0.084360,324244
2,81,0.086763,246255
2,83,0.089166,194050
2,85,0.091570,160166
2,86,0.092771,135961
2,88,0.095174,117260
2,90,0.097578,104186
2,92,0.099981,92965
2,93,0.101182,82278
2,95,0.103586,72793
2,97,0.105989,64039
2,99,0.108392,56897
3,1,-0.006955,25
3,2,-0.005837,79
3,4,-0.003601,351
3,6,-0.001364,984
3,8,0.000872,1697
3,9,0.001990,1676
3,11,0.004226,1157
3,13,0.006462,859
3,15,0.008698,793
3,17,0.010935,798
3,18,0.012053,798
3,20,0.014289,947
3,22,0.016525,3341
3,24,0.018761,38902
3,26,0.020998,347039
3,27,0.022116,1609441
3,29,0.024352,3265944
3,31,0.026588,2947059
3,33,0.028824,1366096
3,34,0.029942,515684
3,36,0.032179,354958
3,38,0.034415,627425
3,40,0.036651,1382729
3,42,0.038887,2342934
3,43,0.040005,2901598
3,45,0.042241,2863271
3,47,0.044478,2570673
3,49,0.046714,2245004
3,51,0.048950,1969999
3,52,0.050068,1728377
3,54,0.052304,1518875
3,56,0.054541,1326348
3,58,0.056777,1139939
3,59,0.057895,963002
3,61,0.060131,802377
3,63,0.062367,662913
3,65,0.064604,542542
3,67,0.066840,442455
3,68,0.067958,360122
3,70,0.070194,295381
3,72,0.072430,242801
3,74,0.074666,203283
3,75,0.075785,170871
3,77,0.078021,146812
3,79,0.080257,127410
3,81,0.082493,113311
3,83,0.084729,101891
3,84,0.085847,91314
3,86,0.088084,83862
3,88,0.090320,76540
3,90,0.092556,69179
3,92,0.094792,63978
3,93,0.095910,57842
3,95,0.098147,53297
3,97,0.100383,48464
3,99,0.102619,43273
4,1,-0.019842,7
4,2,-0.016360,16
4,3,-0.012878,29
4,4,-0.009396,67
4,5,-0.005915,110
4,6,-0.002433,273
4,7,0.001049,457
4,8,0.004531,609
4,9,0.008013,11933
4,10,0.011494,868924
4,11,0.014976,7285423
4,12,0.018458,1172907
4,13,0.021940,456796
4,14,0.025422,225304
4,15,0.028903,131146
4,16,0.032385,145664
4,17,0.035867,49197
4,18,0.039349,41667
4,19,0.042831,36992
4,20,0.046312,33764
4,21,0.049794,31823
4,22,0.053276,60360
4,23,0.056758,28996
4,24,0.060240,28750
4,25,0.063721,28173
4,26,0.067203,28661
4,27,0.070685,57407
4,28,0.074167,29501
4,29,0.077649,30100
4,30,0.081130,31042
4,31,0.084612,31927
4,32,0.088094,67741
4,33,0.091576,37028
4,34,0.095058,38784
4,35,0.098539,41377
4,36,0.102021,44230
4,37,0.105503,98597
4,38,0.108985,54545
4,39,0.112467,57778
4,40,0.115948,61607
4,41,0.119430,65744
4,42,0.122912,70585
4,43,0.126394,155738
4,44,0.129876,86263
4,45,0.133357,93250
4,46,0.136839,102830
4,47,0.140321,116330
4,48,0.143803,270529
4,49,0.147285,163226
4,50,0.150766,189620
4,51,0.154248,219023
4,52,0.157730,253776
4,53,0.161212,619965
4,54,0.164694,368188
4,55,0.168175,409906
4,56,0.171657,453839
4,57,0.175139,497131
4,58,0.178621,1128018
4,59,0.182103,628401
4,60,0.185584,667273
4,61,0.189066,702953
4,62,0.192548,734694
