1,1,-0.002401,22
1,2,-0.001163,2
1,3,0.000074,3
1,4,0.001312,7
1,6,0.003787,4
1,7,0.005024,3
1,8,0.006261,5
1,10,0.008736,6
1,11,0.009974,3
1,12,0.011211,6
1,13,0.012449,7
1,15,0.014923,2
1,16,0.016161,3
1,17,0.017398,7
1,19,0.019873,6
1,20,0.021111,7
1,21,0.022348,4
1,23,0.024823,5
1,24,0.026060,10
1,25,0.027298,3
1,26,0.028535,4
1,28,0.031010,2
1,29,0.032248,5
1,30,0.033485,12
1,32,0.035960,11
1,33,0.037197,7
1,34,0.038435,14
1,36,0.040910,10
1,37,0.042147,17
1,38,0.043384,7
1,39,0.044622,14
1,41,0.047097,17
1,42,0.048334,11
1,43,0.049572,18
1,45,0.052047,11
1,46,0.053284,17
1,47,0.054521,17
1,49,0.056996,16
1,50,0.058234,19
1,51,0.059471,18
1,52,0.060709,17
1,54,0.063183,33
1,55,0.064421,41
1,56,0.065658,54
1,58,0.068133,94
1,59,0.069371,343
1,60,0.070608,6846
1,62,0.073083,69901
1,63,0.074320,295905
1,64,0.075558,689241
1,65,0.076795,1344595
1,67,0.079270,1670618
1,68,0.080508,1446196
1,69,0.081745,2297899
1,71,0.084220,3602326
1,72,0.085457,4139579
1,73,0.086695,3496560
1,75,0.089170,2950197
1,76,0.090407,3211780
1,77,0.091644,3116078
1,78,0.092882,2273401
1,80,0.095357,1634076
1,81,0.096594,1436039
1,82,0.097832,1034900
1,84,0.100306,752576
1,85,0.101544,649559
1,86,0.102781,529369
1,88,0.105256,415491
1,89,0.106494,294635
1,90,0.107731,249431
1,91,0.108969,208066
1,93,0.111443,159389
1,94,0.112681,116933
1,95,0.113918,99918
1,97,0.116393,86456
1,98,0.117631,72320
1,99,0.118868,56370
2,1,-0.006290,49
2,3,-0.003841,5
2,6,-0.000168,5
2,9,0.003504,5
2,12,0.007177,5
2,15,0.010850,8
2,18,0.014523,7
2,20,0.016971,16
2,23,0.020644,31
2,26,0.024317,34
2,29,0.027989,59
2,32,0.031662,122
2,35,0.035335,171
2,38,0.039008,3081
2,40,0.041456,561191
2,43,0.045129,1918451
2,46,0.048802,1300580
2,49,0.052474,519580
2,52,0.056147,342311
2,55,0.059820,484609
2,58,0.063493,1485775
2,60,0.065941,4414272
2,63,0.069614,7307136
2,66,0.073287,5803805
2,69,0.076960,3888356
2,72,0.080632,3563961
2,75,0.084305,2787921
2,78,0.087978,1734988
2,80,0.090426,815611
2,83,0.094099,557596
2,86,0.097772,352433
2,89,0.101445,199387
2,92,0.105117,160334
2,95,0.108790,125263
2,98,0.112463,98313
3,1,-0.002513,96
3,3,-0.000231,8
3,6,0.003193,18
3,9,0.006616,25
3,12,0.010039,32
3,15,0.013463,70
3,18,0.016886,150
3,21,0.020310,222
3,23,0.022592,19651
3,26,0.026015,1070999
3,29,0.029439,2220330
3,32,0.032862,769812
3,35,0.036286,464868
3,38,0.039709,659182
3,41,0.043133,1316153
3,43,0.045415,2847916
3,46,0.048838,4352904
3,49,0.052262,4582081
3,52,0.055685,3538363
3,55,0.059109,3456602
3,58,0.062532,3112355
3,61,0.065955,2210493
3,63,0.068238,1588575
3,66,0.071661,1410885
3,69,0.075085,1328647
3,72,0.078508,1010055
3,75,0.081931,651947
3,78,0.085355,514822
3,81,0.088778,376595
3,83,0.091061,241591
3,86,0.094484,196373
3,89,0.097907,161948
3,92,0.101331,129743
3,95,0.104754,92148
3,98,0.108178,76966
4,1,-0.003605,47
4,2,-0.000409,19
4,3,0.002788,42
4,4,0.005984,79
4,5,0.009181,263
4,7,0.015574,7561
4,8,0.018770,560284
4,9,0.021967,1835912
4,10,0.025163,990902
4,12,0.031556,722950
4,13,0.034752,142305
4,14,0.037949,70001
4,15,0.041145,52656
4,17,0.047538,48112
4,18,0.050735,48015
4,19,0.053931,47314
4,20,0.057128,43193
4,21,0.060324,43921
4,23,0.066717,44906
4,24,0.069914,46251
4,25,0.073110,43149
4,26,0.076307,41935
4,28,0.082700,42252
4,29,0.085896,42421
4,30,0.089093,42429
4,31,0.092289,44012
4,33,0.098682,46999
4,34,0.101879,52156
4,35,0.105075,55302
4,36,0.108272,58050
4,38,0.114665,64729
4,39,0.117861,69729
4,40,0.121058,73779
4,41,0.124254,85710
4,42,0.127451,105357
4,44,0.133844,134070
4,45,0.137040,157480
4,46,0.140236,198365
4,47,0.143433,270608
4,49,0.149826,375114
4,50,0.153022,443738
4,51,0.156219,537585
4,52,0.159415,730847
4,54,0.165808,969720
4,55,0.169005,1128471
4,56,0.172201,1198568
4,57,0.175398,1345585
4,59,0.181791,1493179
4,60,0.184987,1447442
4,61,0.188184,1374701
4,62,0.191380,1413536
4,63,0.194577,1557543
4,65,0.200970,1599709
4,66,0.204166,1481777
4,67,0.207363,1439222
4,68,0.210559,1407897
4,70,0.216952,1287136
4,71,0.220149,1121893
4,72,0.223345,1034457
4,73,0.226542,1017379
4,75,0.232935,954755
4,76,0.236131,833994
4,77,0.239328,728893
4,78,0.242524,674376
4,80,0.248917,587597
4,81,0.252113,509608
4,82,0.255310,465854
4,83,0.258506,427911
4,84,0.261703,393167
4,86,0.268096,340675
4,87,0.271292,299644
4,88,0.274489,260030
4,89,0.277685,223111
4,91,0.284078,186655
4,92,0.287275,164954
4,93,0.290471,145107
4,94,0.293668,126481
4,96,0.300061,106496
4,97,0.303257,89151
4,98,0.306454,75997
4,99,0.309650,63342
5,1,-0.005730,328
5,2,-0.003245,1367
5,3,-0.000760,27393
5,4,0.001725,381060
5,5,0.004210,1275964
5,6,0.006695,1692656
5,7,0.009181,684451
5,8,0.011666,182662
5,9,0.014151,90969
5,10,0.016636,69362
5,11,0.019121,60843
5,12,0.021606,55263
5,13,0.024091,50983
5,14,0.026576,46817
5,16,0.031546,45505
5,17,0.034031,42040
5,18,0.036516,39420
5,19,0.039001,38291
5,20,0.041487,38673
5,21,0.043972,38562
5,22,0.046457,38418
5,23,0.048942,37923
5,24,0.051427,38823
5,25,0.053912,39843
5,26,0.056397,41494
5,27,0.058882,42624
5,28,0.061367,45894
5,30,0.066337,52180
5,31,0.068822,59317
5,32,0.071307,69341
5,33,0.073793,79019
5,34,0.076278,100118
5,35,0.078763,116469
5,36,0.081248,133191
5,37,0.083733,170080
5,38,0.086218,227199
5,39,0.088703,297689
5,40,0.091188,349099
5,41,0.093673,426175
5,42,0.096158,523156
5,44,0.101128,584273
5,45,0.103613,603675
5,46,0.106098,631994
5,47,0.108584,711758
5,48,0.111069,806596
5,49,0.113554,844353
5,50,0.116039,858062
5,51,0.118524,903583
5,52,0.121009,953178
5,53,0.123494,928152
5,54,0.125979,909474
5,55,0.128464,929744
5,56,0.130949,1011448
5,57,0.133434,1072025
5,59,0.138404,1060685
5,60,0.140890,1069812
5,61,0.143375,1097526
5,62,0.145860,1065740
5,63,0.148345,999520
5,64,0.150830,912847
5,65,0.153315,920504
5,66,0.155800,932330
5,67,0.158285,895537
5,68,0.160770,816184
5,69,0.163255,785400
5,70,0.165740,730823
5,71,0.168225,658758
5,73,0.173196,626720
5,74,0.175681,611033
5,75,0.178166,586038
5,76,0.180651,536863
5,77,0.183136,488263
5,78,0.185621,462628
5,79,0.188106,421239
5,80,0.190591,363256
5,81,0.193076,319357
5,82,0.195561,299413
5,83,0.198046,283654
5,84,0.200531,261735
5,85,0.203016,232851
5,87,0.207987,210693
5,88,0.210472,193409
5,89,0.212957,165669
5,90,0.215442,141088
5,91,0.217927,126359
5,92,0.220412,117481
5,93,0.222897,108670
5,94,0.225382,95412
5,95,0.227867,83337
5,96,0.230352,73618
5,97,0.232837,62286
5,98,0.235322,51983
5,99,0.237808,43475
6,1,3.170000,680
6,2,5.340000,47
6,3,7.510000,41
6,4,9.680000,49
6,5,11.850000,44
6,6,14.020000,60
6,7,16.190000,45
6,8,18.360000,51
6,9,20.530000,57
6,10,22.700000,49
6,11,24.870000,53
6,12,27.040000,66
6,13,29.210000,47
6,14,31.380000,51
6,15,33.550000,54
6,16,35.720000,49
6,17,37.890000,54
6,18,40.060000,82
6,19,42.230000,61
6,20,44.400000,83
6,21,46.570000,72
6,22,48.740000,74
6,23,50.910000,74
6,24,53.080000,128
6,25,55.250000,98
6,26,57.420000,131
6,27,59.590000,122
6,28,61.760000,113
6,29,63.930000,131
6,30,66.100000,223
6,31,68.270000,146
6,32,70.440000,175
6,33,72.610000,157
6,34,74.780000,182
6,35,76.950000,190
6,36,79.120000,281
6,37,81.290000,211
6,38,83.460000,224
6,39,85.630000,908
6,40,87.800000,2352
6,41,89.970000,2813
6,42,92.140000,5035
6,43,94.310000,3877
6,44,96.480000,4215
6,45,98.650000,4814
6,46,100.820000,5686
6,47,102.990000,11986
6,48,105.160000,71124
6,49,107.330000,97277
6,50,109.500000,346810
6,51,111.670000,545454
6,52,113.840000,816467
6,53,116.010000,1176598
6,54,118.180000,705191
6,55,120.350000,575812
6,56,122.520000,792758
6,57,124.690000,1648725
6,58,126.860000,2286940
6,59,129.030000,5259674
6,60,131.200000,3698587
6,61,133.370000,4521616
6,62,135.540000,4083212
6,63,137.710000,3371299
6,64,139.880000,2202154
6,65,142.050000,2624006
6,66,144.220000,1092242
6,67,146.390000,861648
6,68,148.560000,582542
6,69,150.730000,399936
6,70,152.900000,307209
6,71,155.070000,259270
6,72,157.240000,77402
6,73,159.410000,38257
6,74,161.580000,22705
6,75,163.750000,8096
6,76,165.920000,2563
6,77,168.090000,933
6,78,170.260000,203
6,79,172.430000,76
6,80,174.600000,21
6,81,176.770000,6
6,82,178.940000,7
6,83,181.110000,7
6,84,183.280000,1
6,85,185.450000,2
6,86,187.620000,2
6,87,189.790000,1
6,88,191.960000,7
6,89,194.130000,4
6,90,196.300000,4
6,91,198.470000,5
6,92,200.640000,1
6,93,202.810000,2
6,95,207.150000,3
6,96,209.320000,3
6,97,211.490000,3
6,98,213.660000,1
6,99,215.830000,1
6,100,218.000000,1
7,1,-0.006856,3931
7,3,-0.003592,108103
7,5,-0.000328,1461272
7,7,0.002936,1803881
7,10,0.007832,896062
7,12,0.011096,244733
7,14,0.014360,142066
7,16,0.017624,116489
7,19,0.022520,118606
7,21,0.025784,147756
7,23,0.029048,257339
7,25,0.032312,500926
7,28,0.037208,813090
7,30,0.040472,1357280
7,32,0.043736,2001975
7,35,0.048632,1962632
7,37,0.051896,1900412
7,39,0.055160,2234394
7,41,0.058424,2575919
7,44,0.063320,2785766
7,46,0.066584,2256112
7,48,0.069848,2148760
7,50,0.073112,2092626
7,53,0.078008,1730113
7,55,0.081272,1303364
7,57,0.084536,1075222
7,60,0.089432,1021470
7,62,0.092696,937492
7,64,0.095960,774622
7,66,0.099224,579566
7,69,0.104121,510849
7,71,0.107385,452672
7,73,0.110649,348030
7,75,0.113913,295479
7,78,0.118809,274832
7,80,0.122073,251832
7,82,0.125337,218034
7,85,0.130233,165794
7,87,0.133497,146094
7,89,0.136761,122795
7,91,0.140025,96296
7,94,0.144921,72397
7,96,0.148185,62035
7,98,0.151449,55392
