1,1,0.077462,2720057
1,6,0.079060,4035241
1,12,0.080977,4509414
1,18,0.082895,4630381
1,24,0.084812,4855100
1,30,0.086729,4612550
1,36,0.088647,3746631
1,42,0.090564,2632683
1,48,0.092481,1732349
1,53,0.094079,1101060
1,59,0.095997,700228
1,65,0.097914,456923
1,71,0.099831,315427
1,77,0.101749,232540
1,83,0.103666,183546
1,89,0.105583,152676
1,95,0.107501,133351
2,1,0.046400,1760289
2,6,0.048388,556836
2,11,0.050376,246472
2,16,0.052363,217423
2,22,0.054748,350250
2,27,0.056736,773640
2,32,0.058723,1610855
2,37,0.060711,2727579
2,43,0.063096,3601114
2,48,0.065084,3781421
2,53,0.067071,3458421
2,58,0.069059,2921441
2,64,0.071444,2331551
2,69,0.073432,1769309
2,74,0.075419,1284617
2,79,0.077407,909939
2,85,0.079792,636993
2,90,0.081779,450687
2,95,0.083767,324244
3,1,0.020683,2947059
3,6,0.024589,1366096
3,11,0.028495,515684
3,16,0.032401,354958
3,22,0.037089,627425
3,27,0.040995,1382729
3,32,0.044901,2342934
3,37,0.048808,2901598
3,43,0.053495,2863271
3,48,0.057401,2570673
3,53,0.061308,2245004
3,58,0.065214,1969999
3,64,0.069901,1728377
3,69,0.073808,1518875
3,74,0.077714,1326348
3,79,0.081620,1139939
3,85,0.086308,963002
3,90,0.090214,802377
3,95,0.094120,662913
4,1,0.025521,225304
4,2,0.028119,131146
4,3,0.030717,84558
4,4,0.033316,61106
4,5,0.035914,49197
4,6,0.038512,41667
4,7,0.041110,36992
4,8,0.043708,33764
4,9,0.046307,31823
4,10,0.048905,30865
4,11,0.051503,29495
4,13,0.056699,28996
4,14,0.059298,28750
4,15,0.061896,28173
4,16,0.064494,28661
4,17,0.067092,28316
4,18,0.069690,29091
4,19,0.072289,29501
4,20,0.074887,30100
4,21,0.077485,31042
4,22,0.080083,31927
4,24,0.085280,33248
4,25,0.087878,34493
4,26,0.090476,37028
4,27,0.093074,38784
4,28,0.095672,41377
4,29,0.098271,44230
4,30,0.100869,47528
4,31,0.103467,51069
4,32,0.106065,54545
4,33,0.108663,57778
4,35,0.113860,61607
4,36,0.116458,65744
4,37,0.119056,70585
4,38,0.121654,75284
4,39,0.124253,80454
4,40,0.126851,86263
4,41,0.129449,93250
4,42,0.132047,102830
4,43,0.134645,116330
4,44,0.137244,128068
4,46,0.142440,142461
4,47,0.145038,163226
4,48,0.147636,189620
4,49,0.150235,219023
4,50,0.152833,253776
4,51,0.155431,290809
4,52,0.158029,329156
4,53,0.160627,368188
4,54,0.163226,409906
4,55,0.165824,453839
4,57,0.171020,497131
4,58,0.173618,542957
4,59,0.176216,585061
4,60,0.178815,628401
4,61,0.181413,667273
4,62,0.184011,702953
4,63,0.186609,734694
4,64,0.189207,759399
4,65,0.191806,778568
4,66,0.194404,789982
4,68,0.199600,796875
4,69,0.202198,798321
4,70,0.204797,797313
4,71,0.207395,792893
4,72,0.209993,788385
4,73,0.212591,779444
4,74,0.215189,771287
4,75,0.217788,757079
4,76,0.220386,738431
4,77,0.222984,719744
4,79,0.228180,696426
4,80,0.230779,669436
4,81,0.233377,641289
4,82,0.235975,612455
4,83,0.238573,581421
4,84,0.241171,548538
4,85,0.243770,517503
4,86,0.246368,484318
4,87,0.248966,451354
4,88,0.251564,418596
4,90,0.256761,387218
4,91,0.259359,358265
4,92,0.261957,327082
4,93,0.264555,300670
4,94,0.267153,274890
4,95,0.269752,250536
4,96,0.272350,228692
4,97,0.274948,206513
4,98,0.277546,187012
4,99,0.280144,169795
5,1,0.012328,100494
5,2,0.013933,62353
5,4,0.017141,50893
5,5,0.018745,45274
5,7,0.021954,41753
5,9,0.025163,39830
5,10,0.026767,38239
5,12,0.029975,37000
5,14,0.033184,36270
5,15,0.034788,35948
5,17,0.037997,36059
5,19,0.041206,36564
5,20,0.042810,37164
5,22,0.046018,38235
5,23,0.047623,39330
5,25,0.050831,41160
5,27,0.054040,44115
5,28,0.055644,46956
5,30,0.058853,51920
5,32,0.062061,58461
5,33,0.063666,68521
5,35,0.066874,82939
5,37,0.070083,105566
5,38,0.071687,137298
5,40,0.074896,182743
5,41,0.076500,238612
5,43,0.079709,304142
5,45,0.082917,379114
5,46,0.084521,457428
5,48,0.087730,536768
5,50,0.090939,613458
5,51,0.092543,685474
5,53,0.095751,753962
5,55,0.098960,814351
5,56,0.100564,870712
5,58,0.103773,919562
5,60,0.106982,958763
5,61,0.108586,990520
5,63,0.111794,1008972
5,64,0.113399,1016721
5,66,0.116607,1025434
5,68,0.119816,1028063
5,69,0.121420,1027335
5,71,0.124629,1023862
5,73,0.127837,1016415
5,74,0.129442,1004345
5,76,0.132650,982317
5,78,0.135859,952169
5,79,0.137463,909286
5,81,0.140672,861344
5,82,0.142276,803100
5,84,0.145485,742301
5,86,0.148693,674832
5,87,0.150297,607053
5,89,0.153506,539384
5,91,0.156715,471943
5,92,0.158319,410356
5,94,0.161528,353328
5,96,0.164736,305833
5,97,0.166340,263764
5,99,0.169549,228322
6,1,118.028590,2025025
6,5,119.003362,2767738
6,9,119.978133,1955466
6,13,120.952905,1012902
6,17,121.927677,916321
6,21,122.902448,971602
6,25,123.877220,1179427
6,30,125.095685,1637293
6,34,126.070457,2195817
6,38,127.045228,2665836
6,42,128.020000,2961643
6,46,128.994772,3171619
6,51,130.213236,3220619
6,55,131.188008,3167652
6,59,132.162780,2627962
6,63,133.137552,1840964
6,67,134.112323,1194197
6,71,135.087095,750529
6,75,136.061867,504714
6,80,137.280331,348270
6,84,138.255103,254471
6,88,139.229875,199694
6,92,140.204647,158516
6,96,141.179418,129484
7,1,-0.000383,3758865
7,3,0.001789,1463612
7,6,0.005047,342312
7,9,0.008305,117252
7,12,0.011564,85704
7,14,0.013736,80254
7,17,0.016994,82002
7,20,0.020253,91232
7,23,0.023511,116721
7,26,0.026769,180386
7,28,0.028942,317975
7,31,0.032200,557258
7,34,0.035458,886624
7,37,0.038717,1258545
7,39,0.040889,1603833
7,42,0.044147,1864201
7,45,0.047405,1994651
7,48,0.050664,2021099
7,51,0.053922,1965411
7,53,0.056094,1883733
7,56,0.059353,1799449
7,59,0.062611,1702044
7,62,0.065869,1569227
7,64,0.068041,1390728
7,67,0.071300,1177926
7,70,0.074558,958966
7,73,0.077816,760394
7,76,0.081075,605455
7,78,0.083247,484962
7,81,0.086505,392288
7,84,0.089764,321266
7,87,0.093022,267032
7,89,0.095194,223697
7,92,0.098453,190153
7,95,0.101711,162263
7,98,0.104969,141125
7,100,0.107141,123653
